dataset,column,row_index,value,is_outlier,severity,iqr_outlier,robust_z_outlier,criteria_count,q1,q3,iqr,iqr_lower_fence,iqr_upper_fence,distance_beyond_iqr_fence,distance_in_iqr_units,robust_z
reservas,people,3713,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,3731,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3735,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3740,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3756,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3758,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,3765,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3771,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,3783,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3789,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3795,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,3805,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3820,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3835,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,3839,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,3848,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3852,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3859,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,3862,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3868,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,3870,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3871,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3874,20,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,13.0,6.5,11.4665
reservas,people,3876,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,3900,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,3905,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,3909,20,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,13.0,6.5,11.4665
reservas,people,3914,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3941,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3951,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3959,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3966,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3970,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3977,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,3981,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3988,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,3999,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4007,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4022,25,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,18.0,9.0,14.839
reservas,people,4054,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,4073,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4083,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4114,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4117,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4143,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,4162,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4180,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4214,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4229,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4231,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,4246,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4253,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,4256,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4257,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4258,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4281,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4284,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4295,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4296,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,4319,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4332,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4344,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4351,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4371,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4372,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4383,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4391,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4397,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4402,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4403,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4405,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4417,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4447,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4465,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4475,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4505,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4518,27,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,20.0,10.0,16.188
reservas,people,4523,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4529,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4534,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4537,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,4555,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,4570,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4610,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,4630,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,4638,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4639,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,4651,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4661,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4679,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4683,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4691,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4693,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4741,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4748,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,4776,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,4782,23,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,16.0,8.0,13.49
reservas,people,4784,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,4793,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4806,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4858,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4873,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,4911,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4927,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,4931,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,4947,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5004,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5034,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5036,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5046,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5053,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5055,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5060,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5063,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5093,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5165,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,5191,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,5208,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5237,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,5244,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,5260,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5263,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5265,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5273,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5274,20,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,13.0,6.5,11.4665
reservas,people,5284,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5296,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,5298,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,5313,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5315,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5318,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,5319,19,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,12.0,6.0,10.792
reservas,people,5323,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,5326,19,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,12.0,6.0,10.792
reservas,people,5335,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5338,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5349,22,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,15.0,7.5,12.8155
reservas,people,5358,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5367,23,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,16.0,8.0,13.49
reservas,people,5401,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5402,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,5412,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5413,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5418,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5427,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,5440,17,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,10.0,5.0,9.443
reservas,people,5442,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5443,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,5460,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5481,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5493,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,5503,24,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,17.0,8.5,14.1645
reservas,people,5506,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5507,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5521,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,5530,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5532,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,5540,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,5549,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5550,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5564,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5570,34,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,27.0,13.5,20.9095
reservas,people,5578,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5598,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5616,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5630,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5679,40,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,33.0,16.5,24.9565
reservas,people,5709,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,5725,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,5727,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5744,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5747,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,5752,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5757,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5758,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5787,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5788,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5790,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5826,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,5830,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,5837,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5843,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5869,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5904,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5915,50,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,43.0,21.5,31.7015
reservas,people,5926,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,5931,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5977,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,5984,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,5991,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,5997,22,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,15.0,7.5,12.8155
reservas,people,6005,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6013,17,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,10.0,5.0,9.443
reservas,people,6035,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6062,17,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,10.0,5.0,9.443
reservas,people,6073,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6083,30,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,23.0,11.5,18.2115
reservas,people,6088,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,6089,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6107,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,6112,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,6113,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6122,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6137,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6143,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,6157,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6160,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6162,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6176,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6182,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6191,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6198,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6219,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,6262,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6272,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6283,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,6284,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,6291,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6315,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6332,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6341,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6379,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6395,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6396,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6412,11,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,4.0,2.0,5.396
reservas,people,6416,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,6428,12,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,5.0,2.5,6.0705
reservas,people,6442,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6450,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,6451,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6453,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6454,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6455,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,6464,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,6476,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6484,14,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,7.0,3.5,7.4195
reservas,people,6490,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6549,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6551,16,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,9.0,4.5,8.7685
reservas,people,6589,9,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,2.0,1.0,4.047
reservas,people,6620,15,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,8.0,4.0,8.094
reservas,people,6627,13,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,6.0,3.0,6.745
reservas,people,6639,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6640,8,True,candidate,True,False,1,2.0,4.0,2.0,-1.0,7.0,1.0,0.5,3.3725
reservas,people,6647,19,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,12.0,6.0,10.792
reservas,people,6673,10,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,3.0,1.5,4.7215
reservas,people,6675,20,True,strong,True,True,2,2.0,4.0,2.0,-1.0,7.0,13.0,6.5,11.4665
